Equipment,func_loc_id,id
NO EQUIPMENT,2106,4800
1100014721 BL02 BALL VALVE ECONOMIZER U451,2107,4801
NO EQUIPMENT,2107,4802
1100014722 BL03 BALL VALVE ECONOMIZER U451,2108,4803
NO EQUIPMENT,2108,4804
1100014723 BL04 BALL VALVE ECONOMIZER U451,2109,4805
NO EQUIPMENT,2109,4806
1100014724 BL05 BALL VALVE ECONOMIZER U451,2110,4807
NO EQUIPMENT,2110,4808
1100014725 BL06 BALL VALVE ECONOMIZER U451,2111,4809
NO EQUIPMENT,2111,4810
1100014726 BL07 BALL VALVE ECONOMIZER U451,2112,4811
NO EQUIPMENT,2112,4812
1100014729 CK01 CHECK VALVE ECONOMIZER E451,2113,4813
NO EQUIPMENT,2113,4814
1100014727 PG03 PRESSURE GAUGE ECONOMIZER E451,2114,4815
NO EQUIPMENT,2114,4816
1100014728 PS03 PRES SAFETY VALVE ECONOMIZER E451,2115,4817
NO EQUIPMENT,2115,4818
1100014730 U452 SAMPLING DEVICE,2116,4819
NO EQUIPMENT,2116,4820
1100014705 V451 STEAM HEADER U450,2117,4821
NO EQUIPMENT,2117,4822
1100014717 CK01 CHECK VALVE HEADER V451,2118,4823
NO EQUIPMENT,2118,4824
1100014706 GL01 GLOBE VALVE HEADER V451,2119,4825
NO EQUIPMENT,2119,4826
1100014707 GL02 GLOBE VALVE HEADER V451,2120,4827
NO EQUIPMENT,2120,4828
1100014708 GL03 GLOBE VALVE HEADER V451,2121,4829
NO EQUIPMENT,2121,4830
1100014709 GL04 GLOBE VALVE HEADER V451,2122,4831
NO EQUIPMENT,2122,4832
1100014710 GL05 GLOBE VALVE HEADER V451,2123,4833
NO EQUIPMENT,2123,4834
1100014711 GL06 GLOBE VALVE HEADER V451,2124,4835
NO EQUIPMENT,2124,4836
1100014712 GL07 GLOBE VALVE HEADER V451,2125,4837
NO EQUIPMENT,2125,4838
1100014713 GL08 GLOBE VALVE HEADER V451,2126,4839
NO EQUIPMENT,2126,4840
1100014714 PG01 PRESSURE GAUGE HEADER V451,2127,4841
NO EQUIPMENT,2127,4842
1100014716 PS01 PRESSURE SAFETY VALVE V451,2128,4843
NO EQUIPMENT,2128,4844
1100014718 ST01 STEAM TRAP HEADER V451,2129,4845
NO EQUIPMENT,2129,4846
1100014715 TG01 TEMPERATUR GAUGE HEADER V451,2130,4847
NO EQUIPMENT,2130,4848
1100014625 V452 ANTISCALANT TANK U450,2131,4849
NO EQUIPMENT,2131,4850
1100014630 AE01 ANALYS ELEMENT TANKI V452,2132,4851
NO EQUIPMENT,2132,4852
1100015020 AI01 ANALYSIS INDICATOR V452,2133,4853
NO EQUIPMENT,2133,4854
1100014631 BL01 BALL VALVE TANKI V452,2134,4855
NO EQUIPMENT,2134,4856
1100014632 BL02 BALL VALVE TANKI V452,2135,4857
NO EQUIPMENT,2135,4858
1100014633 BL03 BALL VALVE TANKI V452,2136,4859
NO EQUIPMENT,2136,4860
1100014634 BL04 BALL VALVE TANKI V452,2137,4861
NO EQUIPMENT,2137,4862
1100014635 BL05 BALL VALVE TANKI V452,2138,4863
NO EQUIPMENT,2138,4864
1100014636 BL06 BALL VALVE TANKI V452,2139,4865
NO EQUIPMENT,2139,4866
1100014637 BL07 BALL VALVE TANKI V452,2140,4867
NO EQUIPMENT,2140,4868
1100014638 BL08 BALL VALVE TANKI V452,2141,4869
NO EQUIPMENT,2141,4870
1100014639 BL09 BALL VALVE TANKI V452,2142,4871
NO EQUIPMENT,2142,4872
1100014626 LG01 LEVEL GAUGE TANKI V452,2143,4873
NO EQUIPMENT,2143,4874
1100014628 LT01 LEVEL TRANSMITTER TANKI V452,2144,4875
NO EQUIPMENT,2144,4876
1100014627 LV01 LEVEL CONTROL VALVE TANKI V452,2145,4877
NO EQUIPMENT,2145,4878
1100014629 TG01 TEMP GAUGE TANKI V452,2146,4879
NO EQUIPMENT,2146,4880
1100014642 V453 ANTISCALANT TANK U450,2147,4881
NO EQUIPMENT,2147,4882
1100014644 BL01 BALL VALVE TANKI V453,2148,4883
NO EQUIPMENT,2148,4884
1100014645 BL02 BALL VALVE TANKI V453,2149,4885
NO EQUIPMENT,2149,4886
1100014646 BL03 BALL VALVE TANKI V453,2150,4887
NO EQUIPMENT,2150,4888
1100014647 BL04 BALL VALVE TANKI V453,2151,4889
NO EQUIPMENT,2151,4890
1100014648 BL05 BALL VALVE TANKI V453,2152,4891
NO EQUIPMENT,2152,4892
1100014643 LG01 LEVEL GAUGE TANKI V453,2153,4893
NO EQUIPMENT,2153,4894
1100014649 V454 SCAVANGER TANK U450,2154,4895
NO EQUIPMENT,2154,4896
1100014651 BL01 BALL VALVE TANKI V454,2155,4897
NO EQUIPMENT,2155,4898
1100014652 BL02 BALL VALVE TANKI V454,2156,4899
NO EQUIPMENT,2156,4900
1100014653 BL03 BALL VALVE TANKI V454,2157,4901
NO EQUIPMENT,2157,4902
1100014654 BL04 BALL VALVE TANKI V454,2158,4903
NO EQUIPMENT,2158,4904
1100014655 BL05 BALL VALVE TANKI V454,2159,4905
NO EQUIPMENT,2159,4906
1100014650 LG01 LEVEL GAUGE TANKI V454,2160,4907
NO EQUIPMENT,2160,4908
1100027497 V461 STEAM HEADER BOILER 6 T,2161,4909
"1100160579 SAFETY VALVE PSV2 BOILER 6 T (2,5"")",2161,4910
"1100160578 SAFETY VALVE PSV1 BOILER 6 T (2,5"")",2161,4911
1000005985 PANEL CONTROL ROOM BOILER 6 T P3-21 E452,2161,4912
1000005984 PANEL CONTROL ROOM BOILER 6 T P3-2 E452,2161,4913
1000005983 PANEL CONTROL ROOM BOILER 6 T P3-1 E452,2161,4914
1100093328 GEARBOX REDUCER CHAIN GRATE FURNACE NEW,2161,4915
1100038357 GEARBOX CONVEYOR ABU FURNACE NEW,2161,4916
1100038358 GEARBOX BUCKET FURNACE NEW,2161,4917
1100023353 E461 BOILER 6 TON U460,2161,4918
1100038368 BLOWER TAF FURNACE NEW,2161,4919
1100077601 B461 BLOWER IDF BOILER 6 T,2161,4920
NO EQUIPMENT,2161,4921
1100014791 F461 AIR FILTER U460,2162,4922
1100014792 BL01 BALL VALVE FILTER F461,2163,4923
NO EQUIPMENT,2163,4924
1100014793 BL02 BALL VALVE FILTER F461,2164,4925
NO EQUIPMENT,2164,4926
1100014794 BL03 BALL VALVE FILTER F461,2165,4927
NO EQUIPMENT,2165,4928
1100014795 PG01 PRESSURE GAUGE FILTER F461,2166,4929
NO EQUIPMENT,2166,4930
1100014796 F462 AIR FILTER U460,2167,4931
NO EQUIPMENT,2167,4932
1100014797 BL01 BALL VALVE FILTER F462,2168,4933
NO EQUIPMENT,2168,4934
1100014798 BL02 BALL VALVE FILTER F462,2169,4935
NO EQUIPMENT,2169,4936
1100014799 BL03 BALL VALVE FILTER F462,2170,4937
NO EQUIPMENT,2170,4938
1100014800 PG01 PRESSURE GAUGE FILTER F462,2171,4939
NO EQUIPMENT,2171,4940
1100014739 F463 AIR FILTER,2172,4941
NO EQUIPMENT,2172,4942
1100014740 BL01 BALL VALVE FILTER F463,2173,4943
NO EQUIPMENT,2173,4944
1100014741 BL02 BALL VALVE FILTER F463,2174,4945
NO EQUIPMENT,2174,4946
1100014742 BL03 BALL VALVE FILTER F463,2175,4947
NO EQUIPMENT,2175,4948
1100014743 BL04 BALL VALVE FILTER F463,2176,4949
NO EQUIPMENT,2176,4950
1100014744 PG01 PRESSURE GAUGE FILTER F463,2177,4951
NO EQUIPMENT,2177,4952
1100073618 P461 BOILER FEED WATER PUMP U460,2178,4953
NO EQUIPMENT,2178,4954
1100073619 P462 BOILER FEED WATER PUMP U460,2179,4955
NO EQUIPMENT,2179,4956
1100073532 P463/P116 CT CIRCULATION PUMP U460,2180,4957
NO EQUIPMENT,2180,4958
1100073533 P464/P117 CT CIRCULATION PUMP U460,2181,4959
NO EQUIPMENT,2181,4960
1100023194 P465/P418 COOLING WATER TRANS. PUMP U460,2182,4961
NO EQUIPMENT,2182,4962
1100023195 P466/P419 COOLING WATER TRANS. PUMP U460,2183,4963
NO EQUIPMENT,2183,4964
1100014737 U461 AIR DRYER,2184,4965
1100067445 FLOWMETER SPRAY DRYER,2184,4966
NO EQUIPMENT,2184,4967
1100014738 BL01 BALL VALVE DRYER U461,2185,4968
NO EQUIPMENT,2185,4969
1100014745 V461/V471 AIR RECEIVER TANK U460,2186,4970
NO EQUIPMENT,2186,4971
1100014790 AT01 AIR TRAP TANKI V461,2187,4972
NO EQUIPMENT,2187,4973
1100014746 BL01 BALL VALVE TANKI V461,2188,4974
NO EQUIPMENT,2188,4975
1100014747 BL02 BALL VALVE TANKI V461,2189,4976
NO EQUIPMENT,2189,4977
1100014748 BL03 BALL VALVE TANKI V461,2190,4978
NO EQUIPMENT,2190,4979
1100014749 BL04 BALL VALVE TANKI V461,2191,4980
NO EQUIPMENT,2191,4981
1100014750 BL05 BALL VALVE TANKI V461,2192,4982
NO EQUIPMENT,2192,4983
1100014751 BL06 BALL VALVE TANKI V461,2193,4984
NO EQUIPMENT,2193,4985
1100014752 BL07 BALL VALVE TANKI V461,2194,4986
NO EQUIPMENT,2194,4987
1100014753 BL08 BALL VALVE TANKI V461,2195,4988
NO EQUIPMENT,2195,4989
1100014754 BL09 BALL VALVE TANKI V461,2196,4990
NO EQUIPMENT,2196,4991
1100014755 BL10 BALL VALVE TANKI V461,2197,4992
NO EQUIPMENT,2197,4993
1100014756 BL11 BALL VALVE TANKI V461,2198,4994
NO EQUIPMENT,2198,4995
1100014757 BL12 BALL VALVE TANKI V461,2199,4996
NO EQUIPMENT,2199,4997
1100014758 BL13 BALL VALVE TANKI V461,2200,4998
NO EQUIPMENT,2200,4999
1100014759 BL14 BALL VALVE TANKI V461,2201,5000
NO EQUIPMENT,2201,5001
1100014760 BL15 BALL VALVE TANKI V461,2202,5002
NO EQUIPMENT,2202,5003
1100014761 BL16 BALL VALVE TANKI V461,2203,5004
NO EQUIPMENT,2203,5005
1100014762 BL17 BALL VALVE TANKI V461,2204,5006
NO EQUIPMENT,2204,5007
1100014763 BL18 BALL VALVE TANKI V461,2205,5008
NO EQUIPMENT,2205,5009
1100014764 BL19 BALL VALVE TANKI V461,2206,5010
NO EQUIPMENT,2206,5011
1100014765 BL20 BALL VALVE TANKI V461,2207,5012
NO EQUIPMENT,2207,5013
1100014766 BL21 BALL VALVE TANKI V461,2208,5014
NO EQUIPMENT,2208,5015
1100014767 BL22 BALL VALVE TANKI V461,2209,5016
NO EQUIPMENT,2209,5017
1100014768 BL23 BALL VALVE TANKI V461,2210,5018
NO EQUIPMENT,2210,5019
1100014769 BL24 BALL VALVE TANKI V461,2211,5020
NO EQUIPMENT,2211,5021
1100014770 BL25 BALL VALVE TANKI V461,2212,5022
NO EQUIPMENT,2212,5023
1100014771 BL26 BALL VALVE TANKI V461,2213,5024
NO EQUIPMENT,2213,5025
1100014772 BL27 BALL VALVE TANKI V461,2214,5026
NO EQUIPMENT,2214,5027
1100014773 BL28 BALL VALVE TANKI V461,2215,5028
NO EQUIPMENT,2215,5029
1100014774 BL29 BALL VALVE TANKI V461,2216,5030
NO EQUIPMENT,2216,5031
1100014775 BL30 BALL VALVE TANKI V461,2217,5032
NO EQUIPMENT,2217,5033
1100014776 BL31 BALL VALVE TANKI V461,2218,5034
NO EQUIPMENT,2218,5035
1100014777 BL32 BALL VALVE TANKI V461,2219,5036
NO EQUIPMENT,2219,5037
1100014778 PG01 PRESSURE GAUGE TANKI V461,2220,5038
NO EQUIPMENT,2220,5039
1100014779 PG02 PRESSURE GAUGE TANKI V461,2221,5040
NO EQUIPMENT,2221,5041
1100014780 PG03 PRESSURE GAUGE TANKI V461,2222,5042
NO EQUIPMENT,2222,5043
1100014781 PG04 PRESSURE GAUGE TANKI V461,2223,5044
NO EQUIPMENT,2223,5045
1100014782 PG05 PRESSURE GAUGE TANKI V461,2224,5046
NO EQUIPMENT,2224,5047
1100014783 PG06 PRESSURE GAUGE TANKI V461,2225,5048
NO EQUIPMENT,2225,5049
1100014784 PG07 PRESSURE GAUGE TANKI V461,2226,5050
NO EQUIPMENT,2226,5051
1100014785 PR01 PRES REGULATING VALVE TANKI V461,2227,5052
NO EQUIPMENT,2227,5053
1100014786 PR02 PRES REGULATING VALVE TANKI V461,2228,5054
NO EQUIPMENT,2228,5055
1100014787 PR03 PRES REGULATING VALVE TANKI V461,2229,5056
NO EQUIPMENT,2229,5057
1100014788 PR04 PRES REGULATING VALVE TANKI V461,2230,5058
NO EQUIPMENT,2230,5059
1100014789 PS01 PRESSURE SAFETY VALVE TANKI V461,2231,5060
NO EQUIPMENT,2231,5061
1000005961 PANEL POMPA RO P.44 U470,2232,5062
1000005963 PANEL BWRO M P.47 U470,2232,5063
1000005962 PANEL BWRO C P.46 U470,2232,5064
1100070614 P436/103 BRINE PUMP U430,2232,5065
NO EQUIPMENT,2232,5066
1100014731 C4611/C471 AIR COMPRESSOR PACKAGE U470,2233,5067
NO EQUIPMENT,2233,5068
1100014732 BL01 BALL VALVE COMPRESSOR C461,2234,5069
NO EQUIPMENT,2234,5070
1000005960 PANEL DB COMPRESSOR P.45,2235,5071
1000005956 PANEL COMPRESSOR U/UL 1 P.01,2235,5072
NO EQUIPMENT,2235,5073
1100014733 C4612/C472 AIR COMPRESSOR PACKAGE U470,2236,5074
NO EQUIPMENT,2236,5075
1100014734 BL01 BALL VALVE COMPRESSOR C462,2237,5076
NO EQUIPMENT,2237,5077
1000005957 PANEL COMPRESSOR U/UL 2 P.02 U460,2238,5078
NO EQUIPMENT,2238,5079
1100014735 C4613/C473 AIR COMPRESSOR PACKAGE U470,2239,5080
NO EQUIPMENT,2239,5081
1100014736 BL01 BALL VALVE COMPRESSOR C463,2240,5082
NO EQUIPMENT,2240,5083
1000005958 PANEL COMPRESSOR VSD P.03,2241,5084
NO EQUIPMENT,2241,5085
1100014857 BF01 BUTTERFLY VALVE FILTER F471,2242,5086
NO EQUIPMENT,2242,5087
1100014848 BL01 BALL VALVE FILTER F471,2243,5088
NO EQUIPMENT,2243,5089
1100014849 BL02 BALL VALVE FILTER F471,2244,5090
NO EQUIPMENT,2244,5091
1100014850 BL03 BALL VALVE FILTER F471,2245,5092
NO EQUIPMENT,2245,5093
1100014851 BL04 BALL VALVE FILTER F471,2246,5094
NO EQUIPMENT,2246,5095
1100014858 PG01 PRESSURE GAUGE FILTER F471,2247,5096
NO EQUIPMENT,2247,5097
1100014852 XV01 ON / OFF VALVE FILTER F471,2248,5098
NO EQUIPMENT,2248,5099
1100014853 XV02 ON / OFF VALVE FILTER F471,2249,5100
NO EQUIPMENT,2249,5101
1100014854 XV03 ON / OFF VALVE FILTER F471,2250,5102
NO EQUIPMENT,2250,5103
1100014855 XV04 ON / OFF VALVE FILTER F471,2251,5104
NO EQUIPMENT,2251,5105
1100014856 XV05 ON / OFF VALVE FILTER F471,2252,5106
NO EQUIPMENT,2252,5107
1100014901 BF01 BUTTERFLY VALVE FILTER F472,2253,5108
NO EQUIPMENT,2253,5109
1100014902 BF02 BUTTERFLY VALVE FILTER F472,2254,5110
NO EQUIPMENT,2254,5111
1100014892 BL01 BALL VALVE FILTER F472,2255,5112
NO EQUIPMENT,2255,5113
1100014893 BL02 BALL VALVE FILTER F472,2256,5114
NO EQUIPMENT,2256,5115
1100014894 BL03 BALL VALVE FILTER F472,2257,5116
NO EQUIPMENT,2257,5117
1100014895 BL04 BALL VALVE FILTER F472,2258,5118
NO EQUIPMENT,2258,5119
1100014903 PG01 PRESSURE GAUGE FILTER F472,2259,5120
NO EQUIPMENT,2259,5121
1100014896 XV01 ON / OFF VALVE FILTER F472,2260,5122
NO EQUIPMENT,2260,5123
1100014897 XV02 ON / OFF VALVE FILTER F472,2261,5124
NO EQUIPMENT,2261,5125
1100014898 XV03 ON / OFF VALVE FILTER F472,2262,5126
NO EQUIPMENT,2262,5127
1100014899 XV04 ON / OFF VALVE FILTER F472,2263,5128
NO EQUIPMENT,2263,5129
1100014900 XV05 ON / OFF VALVE FILTER F472,2264,5130
NO EQUIPMENT,2264,5131
1100014915 BF01 BUTTERFLY VALVE FILTER F473,2265,5132
NO EQUIPMENT,2265,5133
1100014905 BL01 BALL VALVE FILTER F473,2266,5134
NO EQUIPMENT,2266,5135
1100014906 BL02 BALL VALVE FILTER F473,2267,5136
NO EQUIPMENT,2267,5137
1100014907 BL03 BALL VALVE FILTER F473,2268,5138
NO EQUIPMENT,2268,5139
1100014908 BL04 BALL VALVE FILTER F473,2269,5140
NO EQUIPMENT,2269,5141
1100014916 PG01 PRESSURE GAUGE FILTER F473,2270,5142
NO EQUIPMENT,2270,5143
1100014917 PG02 PRESSURE GAUGE FILTER F473,2271,5144
NO EQUIPMENT,2271,5145
1100014909 XV01 ON / OFF VALVE FILTER F473,2272,5146
NO EQUIPMENT,2272,5147
1100014910 XV02 ON / OFF VALVE FILTER F473,2273,5148
NO EQUIPMENT,2273,5149
1100014911 XV03 ON / OFF VALVE FILTER F473,2274,5150
NO EQUIPMENT,2274,5151
1100014912 XV04 ON / OFF VALVE FILTER F473,2275,5152
NO EQUIPMENT,2275,5153
1100014913 XV05 ON / OFF VALVE FILTER F473,2276,5154
NO EQUIPMENT,2276,5155
1100014914 XV06 ON / OFF VALVE FILTER F473,2277,5156
NO EQUIPMENT,2277,5157
1100014968 F474 FEED CATRIDGE FILTER U470,2278,5158
NO EQUIPMENT,2278,5159
1100014973 BF01 BUTTERFLY VALVE FILTER F474,2279,5160
NO EQUIPMENT,2279,5161
1100014971 BL01 BALL VALVE FILTER F474,2280,5162
NO EQUIPMENT,2280,5163
1100014972 BL02 BALL VALVE FILTER F474,2281,5164
NO EQUIPMENT,2281,5165
1100014969 PG01 PRESSURE GAUGE FILTER F474,2282,5166
NO EQUIPMENT,2282,5167
1100014970 PG02 PRESSURE GAUGE FILTER F474,2283,5168
NO EQUIPMENT,2283,5169
1100014974 XV01 ON / OFF VALVE FILTER F474,2284,5170
NO EQUIPMENT,2284,5171
1100014984 F475 CIP CATRIDGE FILTER U470,2285,5172
NO EQUIPMENT,2285,5173
1100014987 BF01 BUTTERFLY VALVE FILTER F475,2286,5174
NO EQUIPMENT,2286,5175
1100014988 BF02 BUTTERFLY VALVE FILTER F475,2287,5176
NO EQUIPMENT,2287,5177
1100014985 PG01 PRESSURE GAUGE FILTER F475,2288,5178
NO EQUIPMENT,2288,5179
1100014986 PG02 PRESSURE GAUGE FILTER F475,2289,5180
NO EQUIPMENT,2289,5181
1100014918 P470 REGENERATION PUMP U470,2290,5182
NO EQUIPMENT,2290,5183
1100014919 BL01 BALL VALVE POMPA P470,2291,5184
NO EQUIPMENT,2291,5185
1100014920 BL02 BALL VALVE POMPA P470,2292,5186
NO EQUIPMENT,2292,5187
1100014921 CK01 CHECK VALVE POMPA P470,2293,5188
NO EQUIPMENT,2293,5189
1100014922 FI01 FLOW INDICATOR POMPA P470,2294,5190
NO EQUIPMENT,2294,5191
1100014867 BF01 BUTTERFLY VALVE POMPA P471,2295,5192
NO EQUIPMENT,2295,5193
1100014868 BF02 BUTTERFLY VALVE POMPA P471,2296,5194
NO EQUIPMENT,2296,5195
1100014860 BL01 BALL VALVE POMPA P471,2297,5196
NO EQUIPMENT,2297,5197
1100014869 CK01 CHECK VALVE POMPA P471,2298,5198
NO EQUIPMENT,2298,5199
1100014870 FI01 FLOW INDICATOR POMPA P471,2299,5200
NO EQUIPMENT,2299,5201
1100014861 FJ01 FLEXIBLE JOINT POMPA P471,2300,5202
NO EQUIPMENT,2300,5203
1100014862 FJ02 FLEXIBLE JOINT POMPA P471,2301,5204
NO EQUIPMENT,2301,5205
1100014872 PG01 PRESSURE GAUGE POMPA P471,2302,5206
NO EQUIPMENT,2302,5207
1100014871 PS01 PRESSURE SAFETY VALVE POMPA P471,2303,5208
NO EQUIPMENT,2303,5209
1100014873 P472 MMF FEED PUMP U470,2304,5210
NO EQUIPMENT,2304,5211
1100014877 BF01 BUTTERFLY VALVE POMPA P472,2305,5212
NO EQUIPMENT,2305,5213
1100014878 BF02 BUTTERFLY VALVE POMPA P472,2306,5214
NO EQUIPMENT,2306,5215
1100014874 BL01 BALL VALVE POMPA P472,2307,5216
NO EQUIPMENT,2307,5217
1100014879 CK01 CHECK VALVE POMPA P472,2308,5218
NO EQUIPMENT,2308,5219
1100014875 FJ01 FLEXIBLE JOINT POMPA P472,2309,5220
NO EQUIPMENT,2309,5221
1100014876 FJ02 FLEXIBLE JOINT POMPA P472,2310,5222
NO EQUIPMENT,2310,5223
1100014880 PG01 PRESSURE GAUGE POMPA P472,2311,5224
NO EQUIPMENT,2311,5225
1100014953 BF01 BUTTERFLY VALVE POMPA P473,2312,5226
NO EQUIPMENT,2312,5227
1100014954 BF02 BUTTERFLY VALVE POMPA P473,2313,5228
NO EQUIPMENT,2313,5229
1100014949 BL01 BALL VALVE POMPA P473,2314,5230
NO EQUIPMENT,2314,5231
1100014950 BL02 BALL VALVE POMPA P473,2315,5232
NO EQUIPMENT,2315,5233
1100014955 CK01 CHECK VALVE POMPA P473,2316,5234
NO EQUIPMENT,2316,5235
1100014956 CK02 CHECK VALVE POMPA P473,2317,5236
NO EQUIPMENT,2317,5237
1100014951 FJ01 FLEXIBLE JOINT POMPA P473,2318,5238
NO EQUIPMENT,2318,5239
1100014952 FJ02 FLEXIBLE JOINT POMPA P473,2319,5240
NO EQUIPMENT,2319,5241
1100014957 PG01 PRESSURE GAUGE POMPA P473,2320,5242
NO EQUIPMENT,2320,5243
1100014963 BF01 BUTTERFLY VALVE POMPA P474,2321,5244
NO EQUIPMENT,2321,5245
1100014964 BF02 BUTTERFLY VALVE POMPA P474,2322,5246
NO EQUIPMENT,2322,5247
1100014959 BL01 BALL VALVE POMPA P474,2323,5248
NO EQUIPMENT,2323,5249
1100014960 BL02 BALL VALVE POMPA P474,2324,5250
NO EQUIPMENT,2324,5251
1100014965 CK01 CHECK VALVE POMPA P474,2325,5252
NO EQUIPMENT,2325,5253
1100014966 CK02 CHECK VALVE POMPA P474,2326,5254
NO EQUIPMENT,2326,5255
1100014961 FJ01 FLEXIBLE JOINT POMPA P474,2327,5256
NO EQUIPMENT,2327,5257
1100014962 FJ02 FLEXIBLE JOINT POMPA P474,2328,5258
NO EQUIPMENT,2328,5259
1100014967 PG01 PRESSURE GAUGE POMPA P474,2329,5260
NO EQUIPMENT,2329,5261
1100014824 BL01 BALL VALVE POMPA P475,2330,5262
NO EQUIPMENT,2330,5263
1100014825 BL02 BALL VALVE POMPA P475,2331,5264
NO EQUIPMENT,2331,5265
1100014826 BL03 BALL VALVE POMPA P475,2332,5266
NO EQUIPMENT,2332,5267
1100014827 BL04 BALL VALVE POMPA P475,2333,5268
NO EQUIPMENT,2333,5269
1100014828 BL05 BALL VALVE POMPA P475,2334,5270
NO EQUIPMENT,2334,5271
1100014830 CK01 CHECK VALVE POMPA P475,2335,5272
NO EQUIPMENT,2335,5273
1100014829 FJ01 FLEXIBLE JOINT POMPA P475,2336,5274
NO EQUIPMENT,2336,5275
1100014831 PG01 PRESSURE GAUGE POMPA P475,2337,5276
NO EQUIPMENT,2337,5277
1100014833 BL01 BALL VALVE POMPA P476,2338,5278
NO EQUIPMENT,2338,5279
1100014834 BL02 BALL VALVE POMPA P476,2339,5280
NO EQUIPMENT,2339,5281
1100014835 BL03 BALL VALVE POMPA P476,2340,5282
NO EQUIPMENT,2340,5283
1100014836 BL04 BALL VALVE POMPA P476,2341,5284
1100013664 TT01 TEMP TRANSMITTER REAKTOR R214,464,5285
NO EQUIPMENT,2341,5286
1100014838 CK01 CHECK VALVE POMPA P476,2342,5287
NO EQUIPMENT,2342,5288
1100014837 FJ01 FLEXIBLE JOINT POMPA P476,2343,5289
NO EQUIPMENT,2343,5290
1100014981 AE01 ANALYS ELEMENT POMPA P477,2344,5291
NO EQUIPMENT,2344,5292
1100014977 BF01 BUTTERFLY VALVE POMPA P477,2345,5293
NO EQUIPMENT,2345,5294
1100014976 BL01 BALL VALVE POMPA P477,2346,5295
1100013648 TT01 TEMP TRANSMITTER REAKTOR R213,459,5296
NO EQUIPMENT,2346,5297
1100014983 CK01 CHECK VALVE POMPA P477,2347,5298
NO EQUIPMENT,2347,5299
1100014982 GL01 GLOBE VALVE POMPA P477,2348,5300
NO EQUIPMENT,2348,5301
1100014978 PG01 PRESSURE GAUGE POMPA P477,2349,5302
NO EQUIPMENT,2349,5303
1100014979 PS01 PRESSURE SAFETY VALVE POMPA P477,2350,5304
NO EQUIPMENT,2350,5305
1100014980 PS02 PRESSURE SAFETY VALVE POMPA P477,2351,5306
1100013632 TT01 TEMP TRANSMITTER REAKTOR R212,454,5307
NO EQUIPMENT,2351,5308
1100014989 P478 CIP PUMP U470,2352,5309
NO EQUIPMENT,2352,5310
1100014990 BF01 BUTTERFLY VALVE POMPA P478,2353,5311
NO EQUIPMENT,2353,5312
1100014885 BF01 BUTTERFLY VALVE POMPA P479,2354,5313
NO EQUIPMENT,2354,5314
1100014886 BF02 BUTTERFLY VALVE POMPA P479,2355,5315
NO EQUIPMENT,2355,5316
1100014882 BL01 BALL VALVE POMPA P479,2356,5317
1100013603 TT01 TEMP TRANSMITTER REAKTOR R211,449,5318
NO EQUIPMENT,2356,5319
1100014887 CK01 CHECK VALVE POMPA P479,2357,5320
NO EQUIPMENT,2357,5321
1100014888 FI01 FLOW INDICATOR POMPA P479,2358,5322
NO EQUIPMENT,2358,5323
1100014883 FJ01 FLEXIBLE JOINT POMPA P479,2359,5324
NO EQUIPMENT,2359,5325
1100014884 FJ02 FLEXIBLE JOINT POMPA P479,2360,5326
NO EQUIPMENT,2360,5327
1100014890 PG01 PRESSURE GAUGE POMPA P479,2361,5328
NO EQUIPMENT,2361,5329
1100014889 PS01 PRESSURE SAFETY VALVE POMPA P479,2362,5330
NO EQUIPMENT,2362,5331
1100014996 U471 REVERSE OSMOSIS,2363,5332
NO EQUIPMENT,2363,5333
1100015012 AE01 ANALYS ELEMENT RO U471,2364,5334
NO EQUIPMENT,2364,5335
1100015013 AE02 ANALYS ELEMENT RO U471,2365,5336
NO EQUIPMENT,2365,5337
1100014999 BF01 BUTTERFLY VALVE RO U471,2366,5338
NO EQUIPMENT,2366,5339
1100015000 BF02 BUTTERFLY VALVE RO U471,2367,5340
NO EQUIPMENT,2367,5341
1100015001 BF03 BUTTERFLY VALVE RO U471,2368,5342
NO EQUIPMENT,2368,5343
1100015007 BL01 BALL VALVE RO U471,2369,5344
NO EQUIPMENT,2369,5345
1100015008 BL02 BALL VALVE RO U471,2370,5346
NO EQUIPMENT,2370,5347
1100015009 BL03 BALL VALVE RO U471,2371,5348
NO EQUIPMENT,2371,5349
1100015010 BL04 BALL VALVE RO U471,2372,5350
NO EQUIPMENT,2372,5351
1100015011 BL05 BALL VALVE RO U471,2373,5352
NO EQUIPMENT,2373,5353
1100014997 CK01 CHECK VALVE RO U471,2374,5354
NO EQUIPMENT,2374,5355
1100014998 CK02 CHECK VALVE RO U471,2375,5356
NO EQUIPMENT,2375,5357
1100015005 FI01 FLOW INDICATOR RO U471,2376,5358
NO EQUIPMENT,2376,5359
1100015006 FI02 FLOW INDICATOR RO U471,2377,5360
NO EQUIPMENT,2377,5361
1100015015 GL01 GLOBE VALVE RO U471,2378,5362
NO EQUIPMENT,2378,5363
1100015002 PG01 PRESSURE GAUGE RO U471,2379,5364
NO EQUIPMENT,2379,5365
1100015003 PG02 PRESSURE GAUGE RO U471,2380,5366
NO EQUIPMENT,2380,5367
1100015004 PG03 PRESSURE GAUGE RO U471,2381,5368
NO EQUIPMENT,2381,5369
1100015014 PS01 PRESSURE SAFETY VALVE RO U471,2382,5370
NO EQUIPMENT,2382,5371
1100015016 XV01 ON / OFF VALVE RO U471,2383,5372
NO EQUIPMENT,2383,5373
